order_id,customer_id,product_id,order_date,delivery_date,payment_mode,customer_review,order_quantity,order_status
ORD21465,CUST01572,PROD0029,12-05-2024,18-05-2024,Card,2,5,Delivered
ORD21466,CUST00965,PROD0069,05-06-2024,,Cash,,2,Cancelled
ORD21467,CUST00593,PROD0083,16-05-2024,25-05-2024,UPI,2,3,Delivered
ORD21468,CUST02002,PROD0212,18-03-2022,,Card,,5,Cancelled
ORD21469,CUST03918,PROD0031,23-02-2023,28-02-2023,Card,4,3,Delivered
ORD21470,CUST00280,PROD0226,29-10-2023,07-11-2023,Card,4,4,Delivered
ORD21471,CUST00397,PROD0090,29-11-2023,05-12-2023,UPI,1,4,Delivered
ORD21472,CUST01146,PROD0171,19-01-2022,,UPI,1,3,Returned
ORD21473,CUST03984,PROD0099,29-02-2024,10-03-2024,Cash,2,3,Delivered
ORD21474,CUST02854,PROD0224,22-10-2022,,Cash,3,5,Returned
ORD21475,CUST00119,PROD0084,10-08-2024,13-08-2024,Cash,5,1,Delivered
ORD21476,CUST02562,PROD0102,03-02-2022,10-02-2022,Cash,3,2,Delivered
ORD21477,CUST04812,PROD0172,30-08-2022,06-09-2022,Card,2,1,Delivered
ORD21478,CUST04348,PROD0084,20-01-2024,27-01-2024,Card,5,1,Delivered
ORD21479,CUST04132,PROD0235,06-04-2023,10-04-2023,UPI,1,4,Delivered
ORD21480,CUST03506,PROD0106,05-09-2022,,UPI,1,3,Returned
ORD21481,CUST03364,PROD0080,11-12-2023,14-12-2023,Card,3,5,Delivered
ORD21482,CUST02621,PROD0082,16-03-2024,19-03-2024,UPI,5,4,Delivered
ORD21483,CUST03423,PROD0130,24-02-2022,06-03-2022,Card,5,1,Delivered
ORD21484,CUST01800,PROD0028,21-02-2022,28-02-2022,Cash,1,2,Delivered
ORD21485,CUST03145,PROD0137,15-06-2023,,UPI,,1,Cancelled
ORD21486,CUST04198,PROD0116,18-03-2024,27-03-2024,Cash,3,1,Delivered
ORD21487,CUST00390,PROD0025,05-03-2024,13-03-2024,UPI,4,4,Delivered
ORD21488,CUST03067,PROD0190,08-10-2024,,Cash,1,3,Returned
ORD21489,CUST02044,PROD0045,08-08-2022,,Cash,,3,Cancelled
ORD21490,CUST02437,PROD0193,14-08-2023,16-08-2023,UPI,1,5,Delivered
ORD21491,CUST01803,PROD0144,17-09-2024,27-09-2024,UPI,1,1,Delivered
ORD21492,CUST03731,PROD0218,15-09-2023,,Cash,,1,Cancelled
ORD21493,CUST02755,PROD0008,03-01-2024,,Cash,3,2,Returned
ORD21494,CUST03616,PROD0205,15-07-2023,21-07-2023,Card,5,5,Delivered
ORD21495,CUST03649,PROD0008,30-03-2023,,UPI,1,5,Returned
ORD21496,CUST03778,PROD0094,30-12-2024,04-01-2025,Card,5,3,Delivered
ORD21497,CUST04576,PROD0069,04-02-2022,08-02-2022,Cash,2,3,Delivered
ORD21498,CUST00637,PROD0102,16-10-2022,19-10-2022,Cash,2,1,Delivered
ORD21499,CUST01577,PROD0102,29-03-2022,02-04-2022,UPI,3,4,Delivered
ORD21500,CUST01105,PROD0039,16-08-2023,25-08-2023,Cash,2,5,Delivered
ORD21501,CUST04883,PROD0081,18-10-2024,28-10-2024,Cash,2,5,Delivered
ORD21502,CUST03136,PROD0231,15-07-2023,19-07-2023,Cash,5,5,Delivered
ORD21503,CUST00411,PROD0242,01-01-2022,05-01-2022,Cash,3,1,Delivered
ORD21504,CUST04573,PROD0195,21-02-2024,26-02-2024,UPI,5,4,Delivered
ORD21505,CUST01807,PROD0204,22-12-2024,24-12-2024,Card,4,2,Delivered
ORD21506,CUST01153,PROD0067,06-11-2024,10-11-2024,Card,2,5,Delivered
ORD21507,CUST04933,PROD0174,14-07-2022,,Card,2,5,Returned
ORD21508,CUST00982,PROD0124,09-12-2024,12-12-2024,Card,2,4,Delivered
ORD21509,CUST00595,PROD0004,15-01-2024,18-01-2024,Cash,4,1,Delivered
ORD21510,CUST00391,PROD0116,10-04-2022,14-04-2022,Cash,1,2,Delivered
ORD21511,CUST01924,PROD0158,29-02-2024,,Card,2,4,Returned
ORD21512,CUST02158,PROD0189,22-08-2022,30-08-2022,Card,3,2,Delivered
ORD21513,CUST00777,PROD0072,30-12-2022,,UPI,1,5,Returned
ORD21514,CUST02458,PROD0213,24-12-2023,,Cash,3,5,Returned
ORD21515,CUST01092,PROD0130,01-07-2024,05-07-2024,Cash,4,2,Delivered
ORD21516,CUST01095,PROD0006,11-11-2022,16-11-2022,UPI,3,5,Delivered
ORD21517,CUST01811,PROD0120,26-11-2022,29-11-2022,Card,1,3,Delivered
ORD21518,CUST01636,PROD0087,15-04-2022,,UPI,,4,Cancelled
ORD21519,CUST04432,PROD0082,05-10-2022,11-10-2022,UPI,2,3,Delivered
ORD21520,CUST00549,PROD0227,11-06-2022,,UPI,,1,Cancelled
ORD21521,CUST03790,PROD0049,26-06-2022,02-07-2022,Cash,5,3,Delivered
ORD21522,CUST02378,PROD0241,13-03-2022,21-03-2022,Card,4,4,Delivered
ORD21523,CUST00070,PROD0159,06-12-2024,14-12-2024,Card,4,5,Delivered
ORD21524,CUST02039,PROD0106,03-09-2023,08-09-2023,Card,3,1,Delivered
ORD21525,CUST00158,PROD0016,11-01-2023,14-01-2023,Cash,4,2,Delivered
ORD21526,CUST00305,PROD0076,27-08-2022,04-09-2022,Card,3,2,Delivered
ORD21527,CUST00448,PROD0100,04-08-2023,13-08-2023,Cash,4,5,Delivered
ORD21528,CUST01761,PROD0196,09-03-2022,16-03-2022,UPI,2,4,Delivered
ORD21529,CUST00180,PROD0120,02-08-2023,07-08-2023,Cash,2,3,Delivered
ORD21530,CUST02205,PROD0111,30-08-2024,03-09-2024,UPI,5,3,Delivered
ORD21531,CUST04061,PROD0144,11-06-2022,14-06-2022,Cash,2,5,Delivered
ORD21532,CUST00323,PROD0053,28-03-2024,06-04-2024,UPI,1,4,Delivered
ORD21533,CUST00693,PROD0048,04-01-2023,14-01-2023,Card,5,3,Delivered
ORD21534,CUST00173,PROD0234,13-07-2024,20-07-2024,Card,5,1,Delivered
ORD21535,CUST04015,PROD0044,09-11-2022,13-11-2022,Card,2,5,Delivered
ORD21536,CUST03272,PROD0120,16-04-2024,,Card,3,4,Returned
ORD21537,CUST02910,PROD0033,28-11-2022,08-12-2022,UPI,3,1,Delivered
ORD21538,CUST02931,PROD0032,06-09-2023,12-09-2023,UPI,1,1,Delivered
ORD21539,CUST01469,PROD0172,11-11-2024,,UPI,2,1,Returned
ORD21540,CUST03441,PROD0067,22-01-2022,,Cash,,5,Cancelled
ORD21541,CUST01365,PROD0133,26-09-2022,29-09-2022,Cash,1,4,Delivered
ORD21542,CUST03551,PROD0101,04-08-2024,06-08-2024,Card,5,1,Delivered
ORD21543,CUST02348,PROD0188,25-11-2024,,Card,,4,Cancelled
ORD21544,CUST03991,PROD0081,02-11-2022,11-11-2022,Card,2,4,Delivered
ORD21545,CUST04109,PROD0200,04-01-2024,11-01-2024,Cash,3,4,Delivered
ORD21546,CUST01223,PROD0230,20-02-2024,29-02-2024,Card,3,5,Delivered
ORD21547,CUST00300,PROD0234,31-12-2022,02-01-2023,Cash,3,1,Delivered
ORD21548,CUST00868,PROD0015,27-01-2024,02-02-2024,Card,3,5,Delivered
ORD21549,CUST00307,PROD0045,20-04-2024,24-04-2024,UPI,4,5,Delivered
ORD21550,CUST04939,PROD0117,29-06-2022,07-07-2022,Cash,1,3,Delivered
ORD21551,CUST02341,PROD0136,20-01-2024,25-01-2024,Cash,1,4,Delivered
ORD21552,CUST04502,PROD0135,30-08-2022,,Card,3,3,Returned
ORD21553,CUST00040,PROD0062,26-04-2022,,Cash,2,2,Returned
ORD21554,CUST00678,PROD0155,20-11-2023,26-11-2023,UPI,5,4,Delivered
ORD21555,CUST03541,PROD0003,04-09-2024,10-09-2024,Card,2,2,Delivered
ORD21556,CUST01031,PROD0115,08-08-2022,,Cash,,2,Cancelled
ORD21557,CUST02156,PROD0193,20-01-2022,30-01-2022,UPI,4,4,Delivered
ORD21558,CUST02539,PROD0148,20-05-2024,23-05-2024,Card,3,3,Delivered
ORD21559,CUST04763,PROD0065,21-01-2024,29-01-2024,Card,5,3,Delivered
ORD21560,CUST00594,PROD0011,26-07-2022,,UPI,,3,Cancelled
ORD21561,CUST03654,PROD0110,06-01-2022,13-01-2022,UPI,3,3,Delivered
ORD21562,CUST04777,PROD0165,11-02-2024,17-02-2024,Card,1,4,Delivered
ORD21563,CUST04561,PROD0034,25-04-2023,03-05-2023,UPI,4,5,Delivered
ORD21564,CUST00039,PROD0207,08-12-2023,11-12-2023,Card,3,3,Delivered
ORD21565,CUST01666,PROD0061,21-05-2022,24-05-2022,Card,1,2,Delivered
ORD21566,CUST01915,PROD0057,08-05-2024,15-05-2024,UPI,2,5,Delivered
ORD21567,CUST04420,PROD0015,14-05-2024,16-05-2024,UPI,4,1,Delivered
ORD21568,CUST02316,PROD0087,19-09-2024,22-09-2024,Cash,5,3,Delivered
ORD21569,CUST03561,PROD0023,18-06-2023,28-06-2023,Card,3,5,Delivered
ORD21570,CUST02870,PROD0172,02-01-2022,,Card,,3,Cancelled
ORD21571,CUST04566,PROD0136,23-03-2024,30-03-2024,Cash,4,1,Delivered
ORD21572,CUST03101,PROD0242,08-03-2022,10-03-2022,UPI,1,4,Delivered
ORD21573,CUST02375,PROD0012,20-08-2023,24-08-2023,Card,3,3,Delivered
ORD21574,CUST00028,PROD0167,11-05-2022,17-05-2022,UPI,4,1,Delivered
ORD21575,CUST04285,PROD0105,25-08-2023,04-09-2023,Cash,5,5,Delivered
ORD21576,CUST03478,PROD0219,26-05-2023,28-05-2023,Card,5,4,Delivered
ORD21577,CUST01365,PROD0021,07-11-2022,11-11-2022,Cash,2,4,Delivered
ORD21578,CUST04774,PROD0203,14-03-2023,21-03-2023,UPI,2,5,Delivered
ORD21579,CUST04305,PROD0202,11-02-2024,16-02-2024,Cash,4,4,Delivered
ORD21580,CUST03384,PROD0136,09-12-2022,12-12-2022,Cash,3,1,Delivered
ORD21581,CUST00184,PROD0166,08-08-2024,15-08-2024,Card,4,5,Delivered
ORD21582,CUST04676,PROD0227,02-02-2022,10-02-2022,UPI,1,2,Delivered
ORD21583,CUST04761,PROD0020,26-02-2024,06-03-2024,UPI,3,4,Delivered
ORD21584,CUST00773,PROD0004,23-07-2024,26-07-2024,Cash,1,2,Delivered
ORD21585,CUST01222,PROD0143,28-06-2024,01-07-2024,Cash,5,5,Delivered
ORD21586,CUST04718,PROD0094,25-04-2023,03-05-2023,UPI,1,2,Delivered
ORD21587,CUST04583,PROD0129,03-06-2024,06-06-2024,UPI,4,5,Delivered
ORD21588,CUST04414,PROD0085,25-10-2024,29-10-2024,Cash,3,2,Delivered
ORD21589,CUST03111,PROD0226,07-07-2024,15-07-2024,Card,2,3,Delivered
ORD21590,CUST01128,PROD0207,16-08-2023,,Card,,4,Cancelled
ORD21591,CUST02099,PROD0164,01-06-2022,10-06-2022,Card,3,3,Delivered
ORD21592,CUST02582,PROD0187,29-06-2023,04-07-2023,Card,5,2,Delivered
ORD21593,CUST01916,PROD0215,16-09-2022,25-09-2022,Card,1,3,Delivered
ORD21594,CUST02429,PROD0069,14-10-2023,,Cash,,4,Cancelled
ORD21595,CUST00352,PROD0183,25-03-2024,29-03-2024,UPI,5,5,Delivered
ORD21596,CUST04961,PROD0178,16-02-2022,,UPI,,2,Cancelled
ORD21597,CUST03837,PROD0133,10-07-2024,20-07-2024,UPI,2,5,Delivered
ORD21598,CUST00890,PROD0039,01-12-2024,11-12-2024,Cash,4,3,Delivered
ORD21599,CUST04021,PROD0033,01-04-2024,06-04-2024,Card,3,5,Delivered
ORD21600,CUST04189,PROD0028,21-03-2023,27-03-2023,Card,5,2,Delivered
ORD21601,CUST00646,PROD0010,12-08-2023,22-08-2023,Cash,2,5,Delivered
ORD21602,CUST01447,PROD0225,11-10-2023,20-10-2023,Card,3,3,Delivered
ORD21603,CUST04485,PROD0004,29-11-2024,06-12-2024,Cash,5,2,Delivered
ORD21604,CUST00683,PROD0017,07-06-2022,09-06-2022,Card,1,3,Delivered
ORD21605,CUST03796,PROD0201,10-06-2024,13-06-2024,Cash,2,5,Delivered
ORD21606,CUST01502,PROD0051,18-06-2023,,UPI,,1,Cancelled
ORD21607,CUST00280,PROD0116,02-11-2022,05-11-2022,Card,2,5,Delivered
ORD21608,CUST01272,PROD0153,29-09-2022,04-10-2022,Cash,1,5,Delivered
ORD21609,CUST00503,PROD0188,31-01-2022,06-02-2022,Card,1,3,Delivered
ORD21610,CUST01858,PROD0157,27-10-2023,04-11-2023,UPI,4,2,Delivered
ORD21611,CUST03724,PROD0131,09-12-2022,,Card,3,3,Returned
ORD21612,CUST00231,PROD0052,04-04-2022,09-04-2022,UPI,1,3,Delivered
ORD21613,CUST04414,PROD0122,03-02-2023,13-02-2023,Cash,5,5,Delivered
ORD21614,CUST00180,PROD0163,26-02-2022,01-03-2022,UPI,2,3,Delivered
ORD21615,CUST03461,PROD0075,30-05-2022,08-06-2022,UPI,5,4,Delivered
ORD21616,CUST01810,PROD0074,19-10-2022,23-10-2022,UPI,2,2,Delivered
ORD21617,CUST00963,PROD0060,07-12-2022,,Cash,,2,Cancelled
ORD21618,CUST01970,PROD0023,30-04-2022,05-05-2022,Card,1,2,Delivered
ORD21619,CUST00209,PROD0145,13-04-2023,21-04-2023,Card,5,3,Delivered
ORD21620,CUST01572,PROD0021,17-07-2022,26-07-2022,Card,3,2,Delivered
ORD21621,CUST04756,PROD0049,05-04-2022,15-04-2022,Card,1,4,Delivered
ORD21622,CUST02088,PROD0057,11-03-2022,13-03-2022,Cash,4,2,Delivered
ORD21623,CUST01294,PROD0081,21-06-2022,25-06-2022,UPI,3,2,Delivered
ORD21624,CUST02458,PROD0090,01-01-2023,03-01-2023,Card,3,5,Delivered
ORD21625,CUST02459,PROD0127,06-11-2024,10-11-2024,Cash,2,3,Delivered
ORD21626,CUST03049,PROD0099,24-09-2022,,UPI,2,5,Returned
ORD21627,CUST02111,PROD0042,17-07-2023,,Cash,,4,Cancelled
ORD21628,CUST00202,PROD0138,14-03-2022,20-03-2022,UPI,1,2,Delivered
ORD21629,CUST00445,PROD0181,14-04-2022,22-04-2022,Cash,1,2,Delivered
ORD21630,CUST00451,PROD0037,29-09-2024,01-10-2024,Cash,2,3,Delivered
ORD21631,CUST01417,PROD0146,30-05-2023,,UPI,,5,Cancelled
ORD21632,CUST04069,PROD0176,14-12-2022,,UPI,,4,Cancelled
ORD21633,CUST00030,PROD0180,27-01-2024,06-02-2024,Card,4,5,Delivered
ORD21634,CUST04368,PROD0140,24-11-2024,02-12-2024,UPI,5,5,Delivered
ORD21635,CUST04685,PROD0045,28-03-2024,04-04-2024,Card,2,5,Delivered
ORD21636,CUST04244,PROD0114,24-03-2022,30-03-2022,UPI,1,1,Delivered
ORD21637,CUST00639,PROD0193,02-09-2022,08-09-2022,Cash,2,3,Delivered
ORD21638,CUST04391,PROD0037,17-03-2023,26-03-2023,Card,5,4,Delivered
ORD21639,CUST01463,PROD0075,16-11-2023,,UPI,,3,Cancelled
ORD21640,CUST04340,PROD0030,24-12-2023,29-12-2023,Cash,2,1,Delivered
ORD21641,CUST01791,PROD0126,23-09-2024,29-09-2024,UPI,4,5,Delivered
ORD21642,CUST04461,PROD0042,05-03-2024,,Card,,3,Cancelled
ORD21643,CUST03473,PROD0214,09-12-2022,17-12-2022,UPI,4,1,Delivered
ORD21644,CUST03556,PROD0102,21-11-2022,,UPI,,1,Cancelled
ORD21645,CUST01297,PROD0169,09-08-2023,15-08-2023,UPI,3,1,Delivered
ORD21646,CUST00943,PROD0168,06-05-2022,14-05-2022,Card,5,3,Delivered
ORD21647,CUST02238,PROD0237,27-01-2024,29-01-2024,Card,4,1,Delivered
ORD21648,CUST00652,PROD0106,20-08-2022,23-08-2022,UPI,5,2,Delivered
ORD21649,CUST03801,PROD0075,20-01-2023,28-01-2023,UPI,5,1,Delivered
ORD21650,CUST04329,PROD0174,23-03-2023,28-03-2023,Cash,5,4,Delivered
ORD21651,CUST02182,PROD0147,17-11-2022,19-11-2022,UPI,4,2,Delivered
ORD21652,CUST02437,PROD0014,01-04-2024,07-04-2024,UPI,4,4,Delivered
ORD21653,CUST03061,PROD0079,23-08-2024,26-08-2024,UPI,3,2,Delivered
ORD21654,CUST00095,PROD0113,21-03-2023,28-03-2023,Card,4,4,Delivered
ORD21655,CUST02686,PROD0200,21-06-2024,,UPI,,1,Cancelled
ORD21656,CUST01889,PROD0206,18-01-2023,28-01-2023,Cash,5,2,Delivered
ORD21657,CUST02676,PROD0030,07-02-2022,,Cash,2,4,Returned
ORD21658,CUST00091,PROD0051,27-08-2022,,Card,2,3,Returned
ORD21659,CUST02382,PROD0122,04-10-2024,11-10-2024,Cash,5,5,Delivered
ORD21660,CUST01908,PROD0017,25-11-2023,27-11-2023,Card,5,5,Delivered
ORD21661,CUST02152,PROD0155,29-04-2024,02-05-2024,UPI,4,1,Delivered
ORD21662,CUST00550,PROD0084,14-10-2024,16-10-2024,UPI,1,5,Delivered
ORD21663,CUST03262,PROD0099,02-11-2023,10-11-2023,UPI,1,3,Delivered
ORD21664,CUST04750,PROD0072,26-10-2024,,Card,,5,Cancelled
ORD21665,CUST00519,PROD0230,22-11-2022,,UPI,,2,Cancelled
ORD21666,CUST00575,PROD0162,17-06-2022,20-06-2022,Card,2,4,Delivered
ORD21667,CUST01940,PROD0028,28-06-2022,05-07-2022,UPI,2,2,Delivered
ORD21668,CUST03770,PROD0168,16-05-2022,24-05-2022,Card,5,1,Delivered
ORD21669,CUST03226,PROD0130,01-06-2023,08-06-2023,Card,2,3,Delivered
ORD21670,CUST03751,PROD0171,17-03-2023,19-03-2023,Cash,4,2,Delivered
ORD21671,CUST01263,PROD0203,11-09-2024,21-09-2024,Cash,3,2,Delivered
ORD21672,CUST01286,PROD0131,21-04-2022,,Card,3,4,Returned
ORD21673,CUST04049,PROD0015,01-12-2024,,UPI,,4,Cancelled
ORD21674,CUST04006,PROD0052,02-08-2024,06-08-2024,Card,3,1,Delivered
ORD21675,CUST01903,PROD0063,19-01-2022,22-01-2022,UPI,1,3,Delivered
ORD21676,CUST03908,PROD0187,06-02-2022,10-02-2022,Card,1,3,Delivered
ORD21677,CUST01256,PROD0031,28-11-2022,01-12-2022,Cash,2,1,Delivered
ORD21678,CUST02945,PROD0116,11-11-2022,20-11-2022,Cash,2,5,Delivered
ORD21679,CUST01212,PROD0028,31-01-2022,05-02-2022,Cash,5,4,Delivered
ORD21680,CUST03658,PROD0160,04-10-2024,13-10-2024,Card,5,5,Delivered
ORD21681,CUST04005,PROD0011,05-04-2023,,Cash,,3,Cancelled
ORD21682,CUST00958,PROD0088,15-08-2022,25-08-2022,Cash,3,1,Delivered
ORD21683,CUST03572,PROD0110,31-10-2024,06-11-2024,Cash,2,2,Delivered
ORD21684,CUST00728,PROD0171,24-08-2022,,Cash,,1,Cancelled
ORD21685,CUST01947,PROD0127,04-04-2022,06-04-2022,UPI,4,3,Delivered
ORD21686,CUST03367,PROD0093,10-02-2023,,Cash,,2,Cancelled
ORD21687,CUST00424,PROD0180,04-11-2024,09-11-2024,Card,5,5,Delivered
ORD21688,CUST01965,PROD0090,19-05-2023,23-05-2023,UPI,5,1,Delivered
ORD21689,CUST00860,PROD0021,22-02-2024,02-03-2024,UPI,4,1,Delivered
ORD21690,CUST02663,PROD0177,09-04-2023,,UPI,3,2,Returned
ORD21691,CUST01368,PROD0057,18-02-2023,,UPI,,4,Cancelled
ORD21692,CUST04803,PROD0187,28-06-2022,06-07-2022,Cash,3,1,Delivered
ORD21693,CUST00596,PROD0165,20-11-2024,30-11-2024,UPI,2,2,Delivered
ORD21694,CUST04802,PROD0103,07-06-2022,,UPI,,5,Cancelled
ORD21695,CUST04462,PROD0102,16-09-2022,18-09-2022,UPI,4,4,Delivered
ORD21696,CUST00509,PROD0070,19-12-2023,22-12-2023,Cash,1,5,Delivered
ORD21697,CUST03905,PROD0063,13-11-2023,23-11-2023,UPI,1,5,Delivered
ORD21698,CUST01121,PROD0080,27-06-2022,06-07-2022,Card,4,5,Delivered
ORD21699,CUST03699,PROD0086,08-11-2023,17-11-2023,Card,3,4,Delivered
ORD21700,CUST04652,PROD0194,16-01-2022,19-01-2022,Card,3,5,Delivered
ORD21701,CUST00592,PROD0083,21-01-2023,28-01-2023,Cash,4,2,Delivered
ORD21702,CUST02610,PROD0064,20-12-2024,25-12-2024,Card,4,5,Delivered
ORD21703,CUST02550,PROD0067,09-08-2024,14-08-2024,UPI,4,5,Delivered
ORD21704,CUST00544,PROD0173,12-09-2023,,Cash,,5,Cancelled
ORD21705,CUST04051,PROD0073,30-09-2023,08-10-2023,Cash,3,2,Delivered
ORD21706,CUST04303,PROD0143,23-02-2022,03-03-2022,UPI,4,2,Delivered
ORD21707,CUST03184,PROD0221,23-07-2022,02-08-2022,UPI,1,5,Delivered
ORD21708,CUST04386,PROD0027,05-09-2023,12-09-2023,Card,3,4,Delivered
ORD21709,CUST02361,PROD0007,22-11-2024,02-12-2024,Cash,1,4,Delivered
ORD21710,CUST04256,PROD0154,02-02-2023,07-02-2023,Card,1,4,Delivered
ORD21711,CUST02136,PROD0156,03-08-2022,10-08-2022,Cash,4,2,Delivered
ORD21712,CUST01048,PROD0057,30-05-2023,02-06-2023,Card,5,5,Delivered
ORD21713,CUST04820,PROD0070,19-03-2024,,UPI,2,1,Returned
ORD21714,CUST00473,PROD0065,20-06-2022,,Card,,1,Cancelled
ORD21715,CUST02890,PROD0227,31-12-2022,,Cash,,3,Cancelled
ORD21716,CUST01770,PROD0179,18-06-2024,25-06-2024,Card,3,5,Delivered
ORD21717,CUST01679,PROD0025,13-10-2023,17-10-2023,UPI,2,5,Delivered
ORD21718,CUST01373,PROD0193,12-11-2022,,Card,,2,Cancelled
ORD21719,CUST02182,PROD0124,18-11-2023,28-11-2023,UPI,3,5,Delivered
ORD21720,CUST00272,PROD0182,08-05-2022,18-05-2022,UPI,3,5,Delivered
ORD21721,CUST04253,PROD0058,17-07-2022,25-07-2022,UPI,4,5,Delivered
ORD21722,CUST01595,PROD0164,30-06-2023,04-07-2023,Cash,1,2,Delivered
ORD21723,CUST03719,PROD0105,22-04-2024,24-04-2024,Cash,5,2,Delivered
ORD21724,CUST02796,PROD0150,13-02-2024,17-02-2024,Cash,3,1,Delivered
ORD21725,CUST02280,PROD0020,25-12-2024,,Cash,2,1,Returned
ORD21726,CUST00010,PROD0086,07-02-2023,,UPI,1,3,Returned
ORD21727,CUST00323,PROD0094,08-02-2024,,Card,2,5,Returned
ORD21728,CUST00179,PROD0162,22-11-2024,,UPI,,2,Cancelled
ORD21729,CUST03556,PROD0181,29-06-2023,08-07-2023,UPI,2,1,Delivered
ORD21730,CUST01742,PROD0173,09-01-2023,17-01-2023,Cash,2,5,Delivered
ORD21731,CUST01755,PROD0049,15-05-2022,24-05-2022,Card,5,2,Delivered
ORD21732,CUST04709,PROD0213,13-04-2024,22-04-2024,Cash,4,1,Delivered
ORD21733,CUST02306,PROD0085,01-02-2024,05-02-2024,Cash,1,2,Delivered
ORD21734,CUST01158,PROD0102,12-06-2022,,Cash,,3,Cancelled
ORD21735,CUST00108,PROD0141,20-05-2024,26-05-2024,UPI,5,2,Delivered
ORD21736,CUST03832,PROD0104,26-01-2022,01-02-2022,UPI,2,2,Delivered
ORD21737,CUST04142,PROD0211,20-12-2023,25-12-2023,UPI,5,5,Delivered
ORD21738,CUST01466,PROD0148,29-06-2023,06-07-2023,UPI,2,3,Delivered
ORD21739,CUST02016,PROD0164,11-08-2023,,Cash,,5,Cancelled
ORD21740,CUST02029,PROD0003,30-07-2023,08-08-2023,Card,3,4,Delivered
ORD21741,CUST00015,PROD0226,02-11-2022,11-11-2022,UPI,3,4,Delivered
ORD21742,CUST03613,PROD0243,02-09-2022,,Cash,,5,Cancelled
ORD21743,CUST03301,PROD0074,07-03-2024,17-03-2024,Card,2,2,Delivered
ORD21744,CUST02759,PROD0063,28-03-2022,06-04-2022,Cash,4,1,Delivered
ORD21745,CUST01240,PROD0188,17-06-2022,,Cash,2,4,Returned
ORD21746,CUST04117,PROD0019,20-09-2022,,Card,3,1,Returned
ORD21747,CUST03754,PROD0079,26-04-2023,01-05-2023,Cash,2,4,Delivered
ORD21748,CUST00993,PROD0160,31-10-2022,,Card,,4,Cancelled
ORD21749,CUST04421,PROD0118,26-08-2024,05-09-2024,Card,5,5,Delivered
ORD21750,CUST04883,PROD0129,05-04-2023,,Cash,1,3,Returned
ORD21751,CUST02769,PROD0076,01-08-2024,06-08-2024,Card,1,2,Delivered
ORD21752,CUST01661,PROD0150,05-11-2024,12-11-2024,UPI,2,5,Delivered
ORD21753,CUST02602,PROD0190,08-06-2023,10-06-2023,Card,4,4,Delivered
ORD21754,CUST02445,PROD0241,01-03-2022,08-03-2022,UPI,3,1,Delivered
ORD21755,CUST04347,PROD0164,15-08-2022,19-08-2022,UPI,1,3,Delivered
ORD21756,CUST02336,PROD0005,17-05-2024,,UPI,1,4,Returned
ORD21757,CUST02801,PROD0239,11-04-2024,,Cash,3,5,Returned
ORD21758,CUST03866,PROD0041,12-10-2023,20-10-2023,UPI,2,4,Delivered
ORD21759,CUST02716,PROD0190,23-07-2022,30-07-2022,UPI,3,3,Delivered
ORD21760,CUST00350,PROD0027,21-04-2023,27-04-2023,Card,2,3,Delivered
ORD21761,CUST02096,PROD0214,07-04-2022,,UPI,2,2,Returned
ORD21762,CUST03212,PROD0028,09-10-2023,11-10-2023,Card,3,3,Delivered
ORD21763,CUST01792,PROD0186,28-10-2022,05-11-2022,Card,4,2,Delivered
ORD21764,CUST02520,PROD0109,22-03-2023,25-03-2023,Card,5,5,Delivered
ORD21765,CUST03677,PROD0181,05-05-2023,14-05-2023,Card,4,5,Delivered
ORD21766,CUST01804,PROD0003,03-01-2023,,UPI,,2,Cancelled
ORD21767,CUST02839,PROD0052,14-01-2023,,UPI,3,4,Returned
ORD21768,CUST00039,PROD0101,29-04-2023,01-05-2023,Cash,2,1,Delivered
ORD21769,CUST02387,PROD0146,06-09-2024,12-09-2024,UPI,4,4,Delivered
ORD21770,CUST04694,PROD0057,13-08-2024,18-08-2024,Card,5,5,Delivered
ORD21771,CUST04554,PROD0087,16-10-2022,20-10-2022,Card,4,5,Delivered
ORD21772,CUST02151,PROD0137,14-06-2022,,Card,1,2,Returned
ORD21773,CUST03666,PROD0106,22-02-2024,29-02-2024,Cash,3,4,Delivered
ORD21774,CUST04205,PROD0158,20-11-2024,27-11-2024,Cash,2,5,Delivered
ORD21775,CUST04117,PROD0098,27-12-2024,06-01-2025,UPI,1,5,Delivered
ORD21776,CUST03329,PROD0032,21-04-2023,,Card,3,4,Returned
ORD21777,CUST00158,PROD0167,23-03-2024,28-03-2024,Cash,5,2,Delivered
ORD21778,CUST03706,PROD0169,07-05-2023,14-05-2023,Card,2,5,Delivered
ORD21779,CUST01936,PROD0163,17-12-2022,20-12-2022,Cash,4,1,Delivered
ORD21780,CUST03069,PROD0200,01-04-2024,07-04-2024,Cash,3,5,Delivered
ORD21781,CUST01457,PROD0033,08-08-2022,,Cash,,1,Cancelled
ORD21782,CUST01655,PROD0222,08-12-2022,17-12-2022,Cash,5,2,Delivered
ORD21783,CUST03569,PROD0195,09-06-2022,,Cash,,3,Cancelled
ORD21784,CUST02804,PROD0066,27-03-2023,,UPI,,2,Cancelled
ORD21785,CUST03424,PROD0034,03-08-2024,05-08-2024,Card,4,1,Delivered
ORD21786,CUST01752,PROD0100,06-10-2022,10-10-2022,Cash,5,1,Delivered
ORD21787,CUST02955,PROD0209,25-08-2022,,Cash,,5,Cancelled
